Year,State,County,Lat,Lon,NumEpisodes,CountyZone
2009,North Carolina,Cherokee County,35.136232,-84.061309,2,C
2013,North Carolina,Cherokee County,35.136232,-84.061309,1,C
2015,North Carolina,Cherokee County,35.136232,-84.061309,1,C
1999,North Carolina,Chowan County,36.128979,-76.602752,2,C
2006,North Carolina,Chowan County,36.128979,-76.602752,1,C
2011,North Carolina,Chowan County,36.128979,-76.602752,1,C
1998,North Carolina,Clay County,35.052997,-83.752264,2,C
2003,North Carolina,Clay County,35.052997,-83.752264,2,C
2009,North Carolina,Clay County,35.052997,-83.752264,1,C
2015,North Carolina,Clay County,35.052997,-83.752264,1,C
2001,North Carolina,Cleveland County,35.33463,-81.557114,1,C
2002,North Carolina,Cleveland County,35.33463,-81.557114,1,C
2003,North Carolina,Cleveland County,35.33463,-81.557114,4,C
2005,North Carolina,Cleveland County,35.33463,-81.557114,1,C
2009,North Carolina,Cleveland County,35.33463,-81.557114,1,C
2010,North Carolina,Cleveland County,35.33463,-81.557114,1,C
2013,North Carolina,Cleveland County,35.33463,-81.557114,1,C
2015,North Carolina,Cleveland County,35.33463,-81.557114,1,C
2003,North Carolina,Cleveland County,35.33463,-81.557114,1,Z
2004,North Carolina,Cleveland County,35.33463,-81.557114,1,Z
2005,North Carolina,Cleveland County,35.33463,-81.557114,1,Z
1996,North Carolina,Columbus County,34.261602,-78.639308,4,C
1998,North Carolina,Columbus County,34.261602,-78.639308,4,C
1999,North Carolina,Columbus County,34.261602,-78.639308,3,C
2000,North Carolina,Columbus County,34.261602,-78.639308,1,C
2004,North Carolina,Columbus County,34.261602,-78.639308,1,C
2005,North Carolina,Columbus County,34.261602,-78.639308,1,C
2006,North Carolina,Columbus County,34.261602,-78.639308,1,C
2011,North Carolina,Columbus County,34.261602,-78.639308,1,C
2013,North Carolina,Columbus County,34.261602,-78.639308,3,C
2014,North Carolina,Columbus County,34.261602,-78.639308,2,C
2015,North Carolina,Columbus County,34.261602,-78.639308,1,C
1996,North Carolina,Craven County,35.118179,-77.082541,1,C
1998,North Carolina,Craven County,35.118179,-77.082541,1,C
1999,North Carolina,Craven County,35.118179,-77.082541,4,C
2000,North Carolina,Craven County,35.118179,-77.082541,2,C
2003,North Carolina,Craven County,35.118179,-77.082541,1,C
2004,North Carolina,Craven County,35.118179,-77.082541,2,C
2007,North Carolina,Craven County,35.118179,-77.082541,2,C
2009,North Carolina,Craven County,35.118179,-77.082541,2,C
2010,North Carolina,Craven County,35.118179,-77.082541,1,C
2011,North Carolina,Craven County,35.118179,-77.082541,1,C
2013,North Carolina,Craven County,35.118179,-77.082541,1,C
2014,North Carolina,Craven County,35.118179,-77.082541,2,C
2015,North Carolina,Craven County,35.118179,-77.082541,1,C
2005,North Carolina,Craven County,35.118179,-77.082541,1,Z
2006,North Carolina,Craven County,35.118179,-77.082541,1,Z
2007,North Carolina,Craven County,35.118179,-77.082541,1,Z
2008,North Carolina,Craven County,35.118179,-77.082541,1,Z
2011,North Carolina,Craven County,35.118179,-77.082541,1,Z
2012,North Carolina,Craven County,35.118179,-77.082541,1,Z
2013,North Carolina,Craven County,35.118179,-77.082541,1,Z
2014,North Carolina,Craven County,35.118179,-77.082541,1,Z
2015,North Carolina,Craven County,35.118179,-77.082541,2,Z
1996,North Carolina,Cumberland County,35.050192,-78.828719,2,C
1998,North Carolina,Cumberland County,35.050192,-78.828719,2,C
1999,North Carolina,Cumberland County,35.050192,-78.828719,2,C
2000,North Carolina,Cumberland County,35.050192,-78.828719,1,C
2001,North Carolina,Cumberland County,35.050192,-78.828719,1,C
2002,North Carolina,Cumberland County,35.050192,-78.828719,2,C
2003,North Carolina,Cumberland County,35.050192,-78.828719,6,C
2004,North Carolina,Cumberland County,35.050192,-78.828719,1,C
2005,North Carolina,Cumberland County,35.050192,-78.828719,1,C
2006,North Carolina,Cumberland County,35.050192,-78.828719,2,C
2008,North Carolina,Cumberland County,35.050192,-78.828719,4,C
2009,North Carolina,Cumberland County,35.050192,-78.828719,3,C
2010,North Carolina,Cumberland County,35.050192,-78.828719,2,C
2011,North Carolina,Cumberland County,35.050192,-78.828719,1,C
2012,North Carolina,Cumberland County,35.050192,-78.828719,1,C
2013,North Carolina,Cumberland County,35.050192,-78.828719,1,C
2014,North Carolina,Cumberland County,35.050192,-78.828719,2,C
2015,North Carolina,Cumberland County,35.050192,-78.828719,1,C
2016,North Carolina,Cumberland County,35.050192,-78.828719,1,C
1998,North Carolina,Cumberland County,35.050192,-78.828719,1,Z
2003,North Carolina,Cumberland County,35.050192,-78.828719,1,Z
2006,North Carolina,Cumberland County,35.050192,-78.828719,1,Z
1999,North Carolina,Currituck County,36.372174,-75.941224,1,C
2006,North Carolina,Currituck County,36.372174,-75.941224,1,C
2011,North Carolina,Currituck County,36.372174,-75.941224,1,C
2012,North Carolina,Currituck County,36.372174,-75.941224,2,C
2000,North Carolina,Dare County,35.606269,-75.767536,1,C
2001,North Carolina,Dare County,35.606269,-75.767536,1,C
2008,North Carolina,Dare County,35.606269,-75.767536,1,C
2012,North Carolina,Dare County,35.606269,-75.767536,2,C
1996,North Carolina,Davidson County,35.795131,-80.207107,2,C
1997,North Carolina,Davidson County,35.795131,-80.207107,1,C
1998,North Carolina,Davidson County,35.795131,-80.207107,2,C
1999,North Carolina,Davidson County,35.795131,-80.207107,1,C
2001,North Carolina,Davidson County,35.795131,-80.207107,2,C
2002,North Carolina,Davidson County,35.795131,-80.207107,1,C
2003,North Carolina,Davidson County,35.795131,-80.207107,7,C
2004,North Carolina,Davidson County,35.795131,-80.207107,3,C
2006,North Carolina,Davidson County,35.795131,-80.207107,3,C
2008,North Carolina,Davidson County,35.795131,-80.207107,1,C
2009,North Carolina,Davidson County,35.795131,-80.207107,1,C
2010,North Carolina,Davidson County,35.795131,-80.207107,4,C
2011,North Carolina,Davidson County,35.795131,-80.207107,2,C
2012,North Carolina,Davidson County,35.795131,-80.207107,2,C
2013,North Carolina,Davidson County,35.795131,-80.207107,2,C
2014,North Carolina,Davidson County,35.795131,-80.207107,1,C
2015,North Carolina,Davidson County,35.795131,-80.207107,1,C
2016,North Carolina,Davidson County,35.795131,-80.207107,1,C
2003,North Carolina,Davidson County,35.795131,-80.207107,2,Z
2003,North Carolina,Davie County,35.929355,-80.542552,2,C
2004,North Carolina,Davie County,35.929355,-80.542552,1,C
2013,North Carolina,Davie County,35.929355,-80.542552,1,C
2003,North Carolina,Davie County,35.929355,-80.542552,4,Z
2004,North Carolina,Davie County,35.929355,-80.542552,2,Z
1996,North Carolina,Duplin County,34.934403,-77.933543,1,C
1997,North Carolina,Duplin County,34.934403,-77.933543,1,C
1999,North Carolina,Duplin County,34.934403,-77.933543,3,C
2000,North Carolina,Duplin County,34.934403,-77.933543,1,C
2003,North Carolina,Duplin County,34.934403,-77.933543,3,C
2004,North Carolina,Duplin County,34.934403,-77.933543,1,C
2005,North Carolina,Duplin County,34.934403,-77.933543,1,C
2007,North Carolina,Duplin County,34.934403,-77.933543,1,C
2008,North Carolina,Duplin County,34.934403,-77.933543,1,C
2010,North Carolina,Duplin County,34.934403,-77.933543,1,C
2011,North Carolina,Duplin County,34.934403,-77.933543,1,C
2014,North Carolina,Duplin County,34.934403,-77.933543,1,C
2005,North Carolina,Duplin County,34.934403,-77.933543,1,Z
2011,North Carolina,Duplin County,34.934403,-77.933543,1,Z
2013,North Carolina,Duplin County,34.934403,-77.933543,1,Z
1996,North Carolina,Durham County,36.033822,-78.87812,4,C
1997,North Carolina,Durham County,36.033822,-78.87812,2,C
1998,North Carolina,Durham County,36.033822,-78.87812,1,C
1999,North Carolina,Durham County,36.033822,-78.87812,5,C
2000,North Carolina,Durham County,36.033822,-78.87812,2,C
2001,North Carolina,Durham County,36.033822,-78.87812,1,C
2002,North Carolina,Durham County,36.033822,-78.87812,1,C
2003,North Carolina,Durham County,36.033822,-78.87812,1,C
2004,North Carolina,Durham County,36.033822,-78.87812,3,C
2006,North Carolina,Durham County,36.033822,-78.87812,4,C
2008,North Carolina,Durham County,36.033822,-78.87812,2,C
2009,North Carolina,Durham County,36.033822,-78.87812,1,C
2010,North Carolina,Durham County,36.033822,-78.87812,2,C
2011,North Carolina,Durham County,36.033822,-78.87812,2,C
2013,North Carolina,Durham County,36.033822,-78.87812,3,C
2014,North Carolina,Durham County,36.033822,-78.87812,5,C
2015,North Carolina,Durham County,36.033822,-78.87812,2,C
2016,North Carolina,Durham County,36.033822,-78.87812,2,C
2003,North Carolina,Durham County,36.033822,-78.87812,2,Z
1996,North Carolina,Edgecombe County,35.917055,-77.602655,1,C
1997,North Carolina,Edgecombe County,35.917055,-77.602655,1,C
1999,North Carolina,Edgecombe County,35.917055,-77.602655,6,C
2001,North Carolina,Edgecombe County,35.917055,-77.602655,1,C
2002,North Carolina,Edgecombe County,35.917055,-77.602655,2,C
2003,North Carolina,Edgecombe County,35.917055,-77.602655,1,C
2006,North Carolina,Edgecombe County,35.917055,-77.602655,3,C
2008,North Carolina,Edgecombe County,35.917055,-77.602655,1,C
2009,North Carolina,Edgecombe County,35.917055,-77.602655,1,C
2010,North Carolina,Edgecombe County,35.917055,-77.602655,1,C
2011,North Carolina,Edgecombe County,35.917055,-77.602655,1,C
2012,North Carolina,Edgecombe County,35.917055,-77.602655,1,C
2013,North Carolina,Edgecombe County,35.917055,-77.602655,1,C
2014,North Carolina,Edgecombe County,35.917055,-77.602655,2,C
2015,North Carolina,Edgecombe County,35.917055,-77.602655,1,C
2016,North Carolina,Edgecombe County,35.917055,-77.602655,2,C
1998,North Carolina,Edgecombe County,35.917055,-77.602655,3,Z
2006,North Carolina,Edgecombe County,35.917055,-77.602655,1,Z
1996,North Carolina,Forsyth County,36.132466,-80.256961,2,C
1998,North Carolina,Forsyth County,36.132466,-80.256961,2,C
2000,North Carolina,Forsyth County,36.132466,-80.256961,2,C
2002,North Carolina,Forsyth County,36.132466,-80.256961,1,C
2003,North Carolina,Forsyth County,36.132466,-80.256961,4,C
2004,North Carolina,Forsyth County,36.132466,-80.256961,3,C
2005,North Carolina,Forsyth County,36.132466,-80.256961,1,C
2008,North Carolina,Forsyth County,36.132466,-80.256961,2,C
2010,North Carolina,Forsyth County,36.132466,-80.256961,6,C
2011,North Carolina,Forsyth County,36.132466,-80.256961,1,C
2012,North Carolina,Forsyth County,36.132466,-80.256961,3,C
2013,North Carolina,Forsyth County,36.132466,-80.256961,1,C
2003,North Carolina,Forsyth County,36.132466,-80.256961,2,Z
1996,North Carolina,Franklin County,36.088241,-78.28309,1,C
1997,North Carolina,Franklin County,36.088241,-78.28309,1,C
1999,North Carolina,Franklin County,36.088241,-78.28309,2,C
2000,North Carolina,Franklin County,36.088241,-78.28309,3,C
2002,North Carolina,Franklin County,36.088241,-78.28309,1,C
2003,North Carolina,Franklin County,36.088241,-78.28309,1,C
2004,North Carolina,Franklin County,36.088241,-78.28309,1,C
2006,North Carolina,Franklin County,36.088241,-78.28309,3,C
2009,North Carolina,Franklin County,36.088241,-78.28309,1,C
2012,North Carolina,Franklin County,36.088241,-78.28309,1,C
2013,North Carolina,Franklin County,36.088241,-78.28309,2,C
1998,North Carolina,Franklin County,36.088241,-78.28309,1,Z
2003,North Carolina,Franklin County,36.088241,-78.28309,1,Z
1996,North Carolina,Gaston County,35.293344,-81.177256,1,C
1997,North Carolina,Gaston County,35.293344,-81.177256,3,C
1998,North Carolina,Gaston County,35.293344,-81.177256,1,C
1999,North Carolina,Gaston County,35.293344,-81.177256,1,C
2000,North Carolina,Gaston County,35.293344,-81.177256,1,C
2004,North Carolina,Gaston County,35.293344,-81.177256,1,C
2005,North Carolina,Gaston County,35.293344,-81.177256,1,C
2006,North Carolina,Gaston County,35.293344,-81.177256,1,C
2008,North Carolina,Gaston County,35.293344,-81.177256,1,C
2010,North Carolina,Gaston County,35.293344,-81.177256,1,C
2011,North Carolina,Gaston County,35.293344,-81.177256,1,C
2013,North Carolina,Gaston County,35.293344,-81.177256,1,C
2015,North Carolina,Gaston County,35.293344,-81.177256,2,C
2003,North Carolina,Gaston County,35.293344,-81.177256,3,Z
2004,North Carolina,Gaston County,35.293344,-81.177256,2,Z
1999,North Carolina,Gates County,36.442135,-76.702355,4,C
2000,North Carolina,Gates County,36.442135,-76.702355,1,C
2005,North Carolina,Gates County,36.442135,-76.702355,1,C
2006,North Carolina,Gates County,36.442135,-76.702355,2,C
2010,North Carolina,Gates County,36.442135,-76.702355,1,C
2011,North Carolina,Gates County,36.442135,-76.702355,1,C
2014,North Carolina,Gates County,36.442135,-76.702355,1,C
1997,North Carolina,Graham County,35.348364,-83.830915,2,C
2003,North Carolina,Graham County,35.348364,-83.830915,3,C
2009,North Carolina,Graham County,35.348364,-83.830915,1,C
2013,North Carolina,Graham County,35.348364,-83.830915,1,C
2003,North Carolina,Graham County,35.348364,-83.830915,3,Z
2004,North Carolina,Graham County,35.348364,-83.830915,2,Z
1996,North Carolina,Granville County,36.299884,-78.657634,1,C
1997,North Carolina,Granville County,36.299884,-78.657634,1,C
1998,North Carolina,Granville County,36.299884,-78.657634,1,C
1999,North Carolina,Granville County,36.299884,-78.657634,4,C
2002,North Carolina,Granville County,36.299884,-78.657634,1,C
2004,North Carolina,Granville County,36.299884,-78.657634,1,C
2006,North Carolina,Granville County,36.299884,-78.657634,1,C
2007,North Carolina,Granville County,36.299884,-78.657634,1,C
2008,North Carolina,Granville County,36.299884,-78.657634,1,C
2010,North Carolina,Granville County,36.299884,-78.657634,1,C
2003,North Carolina,Granville County,36.299884,-78.657634,1,Z
1997,North Carolina,Greene County,35.481959,-77.681688,1,C
1999,North Carolina,Greene County,35.481959,-77.681688,4,C
2001,North Carolina,Greene County,35.481959,-77.681688,1,C
2002,North Carolina,Greene County,35.481959,-77.681688,1,C
2003,North Carolina,Greene County,35.481959,-77.681688,1,C
2004,North Carolina,Greene County,35.481959,-77.681688,2,C
2005,North Carolina,Greene County,35.481959,-77.681688,1,C
2011,North Carolina,Greene County,35.481959,-77.681688,1,C
2014,North Carolina,Greene County,35.481959,-77.681688,1,C
2011,North Carolina,Greene County,35.481959,-77.681688,1,Z
1996,North Carolina,Guilford County,36.079065,-79.788665,2,C
1997,North Carolina,Guilford County,36.079065,-79.788665,1,C
1998,North Carolina,Guilford County,36.079065,-79.788665,1,C
2000,North Carolina,Guilford County,36.079065,-79.788665,4,C
2001,North Carolina,Guilford County,36.079065,-79.788665,1,C
2002,North Carolina,Guilford County,36.079065,-79.788665,1,C
2003,North Carolina,Guilford County,36.079065,-79.788665,6,C
2004,North Carolina,Guilford County,36.079065,-79.788665,4,C
2006,North Carolina,Guilford County,36.079065,-79.788665,5,C
2007,North Carolina,Guilford County,36.079065,-79.788665,3,C
2008,North Carolina,Guilford County,36.079065,-79.788665,2,C
2009,North Carolina,Guilford County,36.079065,-79.788665,2,C
2010,North Carolina,Guilford County,36.079065,-79.788665,6,C
2011,North Carolina,Guilford County,36.079065,-79.788665,5,C
2012,North Carolina,Guilford County,36.079065,-79.788665,5,C
2013,North Carolina,Guilford County,36.079065,-79.788665,5,C
2015,North Carolina,Guilford County,36.079065,-79.788665,4,C
2016,North Carolina,Guilford County,36.079065,-79.788665,2,C
2003,North Carolina,Guilford County,36.079065,-79.788665,2,Z
1996,North Carolina,Halifax County,36.251438,-77.644842,1,C
1997,North Carolina,Halifax County,36.251438,-77.644842,2,C
1999,North Carolina,Halifax County,36.251438,-77.644842,2,C
2000,North Carolina,Halifax County,36.251438,-77.644842,2,C
2001,North Carolina,Halifax County,36.251438,-77.644842,1,C
2002,North Carolina,Halifax County,36.251438,-77.644842,2,C
2003,North Carolina,Halifax County,36.251438,-77.644842,1,C
2005,North Carolina,Halifax County,36.251438,-77.644842,1,C
2006,North Carolina,Halifax County,36.251438,-77.644842,1,C
2008,North Carolina,Halifax County,36.251438,-77.644842,2,C
2009,North Carolina,Halifax County,36.251438,-77.644842,2,C
2010,North Carolina,Halifax County,36.251438,-77.644842,2,C
2011,North Carolina,Halifax County,36.251438,-77.644842,1,C
2012,North Carolina,Halifax County,36.251438,-77.644842,3,C
2013,North Carolina,Halifax County,36.251438,-77.644842,1,C
2014,North Carolina,Halifax County,36.251438,-77.644842,4,C
1998,North Carolina,Halifax County,36.251438,-77.644842,1,Z
2006,North Carolina,Halifax County,36.251438,-77.644842,1,Z
1997,North Carolina,Harnett County,35.368635,-78.87161,2,C
1999,North Carolina,Harnett County,35.368635,-78.87161,2,C
2002,North Carolina,Harnett County,35.368635,-78.87161,1,C
2003,North Carolina,Harnett County,35.368635,-78.87161,1,C
2006,North Carolina,Harnett County,35.368635,-78.87161,2,C
2007,North Carolina,Harnett County,35.368635,-78.87161,1,C
2008,North Carolina,Harnett County,35.368635,-78.87161,1,C
2009,North Carolina,Harnett County,35.368635,-78.87161,1,C
2013,North Carolina,Harnett County,35.368635,-78.87161,1,C
1998,North Carolina,Harnett County,35.368635,-78.87161,3,Z
2003,North Carolina,Harnett County,35.368635,-78.87161,1,Z
1996,North Carolina,Haywood County,35.557099,-82.972823,1,C
1997,North Carolina,Haywood County,35.557099,-82.972823,4,C
1998,North Carolina,Haywood County,35.557099,-82.972823,2,C
2002,North Carolina,Haywood County,35.557099,-82.972823,1,C
2003,North Carolina,Haywood County,35.557099,-82.972823,2,C
2004,North Carolina,Haywood County,35.557099,-82.972823,6,C
2005,North Carolina,Haywood County,35.557099,-82.972823,2,C
2008,North Carolina,Haywood County,35.557099,-82.972823,1,C
